TRIG;UNIT;DATE_DEBUT_DELTA;DATE_FIN_DELTA;VALEUR;MATERIAU;TENEUR;AP_mean;indicateur_1;indicateur_2;CHIMIE1;pc0min;pmd;CHIMIE2;indicateur_3;CHIMIE3;sortie_1;chimie3_first_range;chimie3_sr;indicateur_4;TARGET;info;indicateur_5;indicateur_6;sortie_2;sortie_3;CHIMIE4;indicateur_7;indicateur_8;indicateur_9;indicateur_10;indicateur_11;indicateur_12;indicateur_13;indicateur_14;indicateur_15;indicateur_16;indicateur_17;indicateur_18;indicateur_19;indicateur_20;indicateur_21;indicateur_22;indicateur_23;indicateur_24;indicateur_25;indicateur_26;indicateur_27;indicateur_28;indicateur_29;indicateur_30;indicateur_31;indicateur_32;indicateur_33;indicateur_34;indicateur_35;indicateur_36;indicateur_37;indicateur_38;indicateur_39;indicateur_40;indicateur_41
LOLA;1;17/06/2012 00:00;14/02/2015 00:00;16.25;D;0.3524820775511683;0.2739437577255872;51.98440467859642;0.0001027326895418122;0.3241279069767442;0.01054624430251332;0.5263770414505551;2.233843329253366;;0.1101591187270502;0.02383398397370043;0.0;0.4269570577357715;0.04079388353581902;4.018712741838413;1;0.001443298969072165;0.01412371134020619;0.06996096157797413;0.1215327717279639;0.0;;0.0;;0.7291452640230122;0.003390178754879803;;0.064002465584549;0.07078507078507079;0.2618790218790219;0.6673359073359073;0.07211834805835217;0.0;5.13663447709061e-05;0.04417505650297925;0.03071707417300185;0.1313951099239778;0.7936613930552702;0.0;0.0;0.01078693240189028;0.9022498459009656;0.0664680501335525;0.02039243887404972;0.9248510376001644;0.0;0.05663680362475543;0.05061270723921326;0.0;0.07258064516129033;0.0;0.0;0.157624633431085;0.7800062840385421;0.0;0.0
LOLA;1;14/06/2015 00:00;28/05/2016 00:00;24.28983671132193;D;0.3524820775511683;0.2723318713450293;10.819908631882663;0.0;0.5392156862745098;0.0002527061445399554;0.8031458930276982;1.840579710144927;;0.1345029239766082;0.0417225814322313;0.0;0.6202099096900171;0.06050020958502165;10.62173994791785;1;0.0001223840411210378;0.01688899767470322;0.03891667683298768;0.03489081371233378;0.0;;0.0;0.1411492009271685;0.8193241429791387;0.0;;0.04050262291082103;0.03928266438941076;0.1994632182505795;0.7612541173600098;0.03928266438941076;0.0;0.001830831197363603;0.01147320883681191;0.02807274502624191;0.0461369461735628;0.9124862687660198;0.0;0.0;0.0;0.956139279169212;0.04227244960293219;0.001221747098350641;0.9438819080151276;0.0;0.04326450344149459;0.05776794493608652;0.0;0.05160424545565451;0.0;0.0;0.03800475059382423;0.8992594662568115;0.0;0.0
LOLA;1;25/10/2016 00:00;17/02/2018 00:00;33.125;D;0.3524820775511683;0.3145061728395062;25.73389248951582;0.0;;0.006197378699765646;0.6041735381766629;1.525626535626535;;0.4117647058823529;0.02637267617812365;0.0;0.683400551899809;0.01691080147671788;7.624857033930613;1;0.0;0.0106951871657754;0.03679862675678575;0.08411114687265314;0.0;0.03696056163534999;0.0;0.2285773281024158;0.7344621102622342;0.0;0.9633491637414826;0.03665083625851745;0.03957987838584853;0.2139303482587065;0.746489773355445;0.0377864959735701;0.0;0.0;0.02450926028612621;0.0150826217145392;0.116335810136409;0.8440723078629255;0.0;0.0;0.0;0.9691323380850824;0.02503086766191492;0.005836794253002582;0.9666237389997854;0.0;0.0307171362921756;0.04946184544684968;0.0;0.04583861427967892;0.0;0.0;0.07645587709896391;0.8954388472073359;0.0;0.0
LOLA;1;21/04/2018 00:00;11/05/2019 00:00;41.125;D;0.3524820775511683;0.3122568728522337;3.3715441672285906;0.0;;0.0;0.3638672438672439;1.795952380952381;0.02261871312166339;0.3208191126279863;0.0193420866864323;0.0;0.5691860465116279;0.0758539109862487;3.6525061811643074;1;0.0;0.02270469703419895;0.07522497187851518;0.007592800899887514;0.0;0.0754425400393369;0.0;0.03090755830289408;0.893649901657769;0.0;0.92469794886204;0.0753020511379601;0.07592800899887514;0.155511811023622;0.7685601799775028;0.07502107333520652;0.0;0.0;0.00703037120359955;0.06805399325084363;0.003233970753655793;0.9216816647919012;0.0;0.0;0.0;0.9273059617547806;0.07128796400449944;0.00140607424071991;0.9324920176372208;0.0;0.08866222047861906;0.01785013730874853;0.0;0.07550618672665918;0.0;0.0;0.003400857607570605;0.91867514416679;0.0;0.0
LOLA;2;25/08/2008 00:00;31/10/2009 00:00;16.25;D;0.4548663236444941;0.2963981606860754;19.214141608223652;0.64298551643937;;0.001988298453724242;0.3173240749670492;2.128470588235294;0.4648483654982277;0.002369668246445498;0.08617293677368525;0.0;0.2272231585208684;0.02087847153831002;0.0;0;0.001911276531536063;0.09395433055024643;0.03693125861729368;0.2913137679732125;0.0;0.02973318893374028;0.0;0.292999901545732;0.6772669095205277;0.07828655834564252;0.9006400787789266;0.02107336287543082;0.03526051413375357;;0.5152171771890082;0.03741630563213864;0.0;0.0;0.03831002560567263;0.06844593263738429;0.1927319283041166;0.7005121134528265;0.0;0.0;0.3457025055502696;0.008246114811290834;0.003065863199069669;0.0;0.1359952559794425;0.0;0.01979515461886941;0.140338782745716;0.0;0.02767654880330937;0.0;0.0;0.1627929879850305;0.8106165058105179;0.0;0.0
LOLA;2;28/01/2013 00:00;12/04/2014 00:00;18.125;B;0.4548663236444941;0.3056870993589744;8.779631255487269;0.01311311311311311;;0.0;0.5317623793703528;1.519975961538461;0.3948424643788882;0.1366906474820144;0.03973973973973974;0.0;0.2674942436680348;0.01477518787415616;;1;0.0001004217714400482;0.05784294034946776;0.01871871871871872;0.1011011011011011;0.0;0.01881881881881882;0.0;0.1837837837837838;0.7973973973973973;0.01331331331331331;0.972972972972973;0.01371371371371371;0.01861861861861861;;0.6890890890890891;0.01886413806943608;0.0;0.0;0.01041041041041041;0.01141141141141141;0.06666666666666668;0.9115115115115116;0.0;0.0;0.1582582582582583;0.8158158158158159;0.01061061061061061;0.002202202202202202;0.706006006006006;0.0002540973192732816;0.01334010926184729;0.02299580739423199;0.0;0.01822004204625088;0.0;0.0001273723092599669;0.02496497261495351;0.9559291809960516;0.0;0.0
LOLA;2;27/06/2014 00:00;18/02/2017 00:00;23.125;B;0.4548663236444941;0.2675029535864979;76.21951219512195;0.046584179357022;;0.02579889985206888;0.01358381087796401;2.113321167883212;0.9080526315789472;0.220959595959596;0.01957997789357334;5.300540655146825e-05;0.4412170041344217;0.02781420765027322;;1;0.03804203245544028;0.03187017823889332;0.06979314700773727;0.3479656824043371;0.0;0.06900363177009318;0.0;0.383493868098321;0.5475025001315859;0.05089741565345544;0.889678404126533;0.05942418022001158;0.06968787830938471;;0.4565503447549871;0.07173684210526315;0.0;0.0;0.069072708113804;0.04715489989462592;0.2568493150684932;0.6269230769230769;0.0;0.0;0.6152707275803723;0.284263959390863;0.05240059221658207;0.001321912013536379;0.6183378976195492;0.0;0.06162924110801508;0.1885483254111348;0.0;0.07068793094373388;0.0;0.0;0.2565027322404372;0.6749726775956284;0.0;0.0
TOTO;1;23/12/2011 00:00;19/07/2014 00:00;15.0;A;0.4440632861322734;0.2943383867276888;32.33213064055105;0.03635496183206107;0.1165714285714286;0.001142666962502774;0.3072398491235855;1.442306818181818;0.509780534351145;0.08646188850967007;0.0346851145038168;0.0;0.01552053486150907;0.03683385579937304;1.464317510894522;1;0.0;0.02695443645083933;0.0491412213740458;0.4393129770992367;0.0;0.04833015267175573;0.0;0.4665553435114504;;0.04327290076335878;0.9055343511450382;0.05119274809160305;0.05873091603053435;0.6372137404580153;0.3040553435114504;;0.0;0.0;0.03979007633587786;0.06159351145038167;0.4708492366412214;0.4277671755725191;0.0;0.0;0.009541984732824428;0.01359732824427481;0.9141698473282442;0.02633587786259542;0.8623371665791859;4.894762604013705e-05;0.03641703377386197;0.1680861478218307;0.0;0.04685114503816794;0.0;0.0;0.3702488244514107;0.5821904388714734;0.0;0.0
TOTO;1;08/10/2014 00:00;27/05/2017 00:00;18.125;A;0.4440632861322734;0.2972397762345679;41.79529802897174;0.05415739037847257;0.1747685185185185;7.218757218757218e-07;0.4982523388773389;1.703196347031964;0.3277340245239757;0.16;0.02944020110219472;0.0;0.07517072927570909;;9.261458085965328;1;0.006348095571328601;0.02139358192542237;0.06840375132940152;0.2541332302040027;0.0;0.06250604273421638;0.0;0.2692158948080828;0.6682780624577008;0.06215731233177151;0.8877479812580998;0.0500947064101286;0.06395629894614717;0.3404718166876148;0.5955718843662379;;0.0;0.0;0.04795513874117761;0.06564826452673306;0.1907086918688969;0.6956879048631925;0.0;0.0;0.01180911818797793;0.1918013745039203;0.7306649888684542;0.01147033201045397;0.7381320699990331;0.0;0.04123561829256502;0.1235134873827709;0.0;0.06347288020883689;0.0;0.0;0.4442618195881272;0.4835637629314512;0.0;0.0
TOTO;1;25/10/2017 00:00;10/11/2018 00:00;37.625;A;0.4440632861322734;0.2311388140161725;14.202993554026003;0.0002243158366980709;0.2830188679245283;0.0;0.8493493712411153;1.235376344086022;0.06216457960644008;0.06182795698924731;;0.0;0.2994969256567915;;4.50671910848902;1;0.003140069530111024;0.01693394639452731;0.05287279230941203;0.02962217750950145;0.0;0.05331991951710262;0.0;0.03688799463447352;0.909792085848424;0.0;0.9484685893136596;0.05153141068634026;0.05321408608160984;0.2128563443264393;0.7339295695919508;;0.0;0.0;0.03588195841716969;0.0185557791191594;0.02101497876145764;0.9245472837022132;0.0;0.0;0.0;0.9082548227904891;0.07738896366083446;0.01413189771197846;0.9278926774734488;0.0;0.04717719396310788;0.04918949133594186;0.0;0.05500279485746227;0.0;0.0;0.5284516489659027;0.4173281162660704;0.0;0.0
TOTO;2;17/01/2008 00:00;23/05/2009 00:00;29.375;B;0.4582845558589381;0.2763860294117647;76.11637347767252;0.09003299183886093;0.0273109243697479;0.002674966827588154;0.2005731063493408;1.137763713080169;0.5888647237929534;0.1331967213114754;;0.0;0.1517181383210091;0.02714223575467595;2.1143437077131257;0;0.003525373411262641;0.004267557287317932;0.0644209064073624;0.4352318110783122;0.0;0.06502865080743185;0.0;0.4931411703420733;0.4418301788504949;0.09597146088923693;0.8508657443661359;0.05316279474462717;;0.476732071540198;0.4534641430803959;;0.0;0.0;0.09064073623893038;0.06676506337905888;0.3722868553568328;0.470307345025178;0.0;0.0;0.01823233200208369;0.718961625282167;0.1451640909880187;0.0276089598888696;0.6210279562424031;0.001391909525880818;0.04897781644193128;0.08334058286211396;0.0;0.05863418877772945;0.0;0.0;0.1371030882992605;0.8088734232274902;0.0;0.0
